FILE_NAME,meanH,stdH,meanS,stdS,meanV,stdV,stdHistH,kurtHistH,skewHistH,stdHistS,kurtHistS,skewHistS,stdHistV,kurtHistV,skewHistV,meanR,stdR,meanG,stdG,meanB,stdB,stdHistR,kurtHistR,skewHistR,stdHistG,kurtHistG,skewHistG,stdHistB,kurtHistB,skewHistB,meanInten,stdInten,entropyInten,stdHistInten,kurtHistInten,skewHistInten,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,entCoMatrix,ineCoMatrix,eneCoMatrix,corCoMatrix,homCoMatrix,eneFFT,entFFT,ineFFT,homFFT,SNM,EME,GCF,class_NIPS2012,class_GPB_UCM,class_GPB,class_XREN,class_POCV2006,class_BEL,class_MINCOVER,class_CGTG,class_BGTG,class_CG
45096.jpg,0.32036,0.13256,0.52282,0.22919,0.17551,0.18909,0.01225,133.2211,10.1787,0.01027,193.47,13.0187,0.01255,158.4773,11.3447,34.3667,50.452,39.6357,38.9121,21.9361,26.1969,0.01788,162.1249,11.842,0.01279,157.959,11.3102,0.0149,102.2596,8.9444,36.0028,39.488,5.72,0.01393,155.845,11.2771,0.09995,0.16927,0.09146,0.2104,0.23578,0.2629,0.16858,0.20651,0.78242,0.31744,0.56037,46.7667,0.03693,0.98503,0.57578,0.66488,-0.09256,-6.7208,0.00481,0.00399,12.1903,4.6435,AD,AD,AD,NAD,NAD,NAD,NAD,NAD,NAD,NAD
54082.jpg,0.30072,0.17419,0.29767,0.17299,0.43202,0.13025,0.00881,20.6999,3.8193,0.0047,5.7274,1.6146,0.00461,3.6645,1.2373,101.0758,34.5882,103.9973,31.4458,85.6786,35.4626,0.0044,2.9734,1.0286,0.00495,3.9042,1.407,0.00416,2.8768,0.87976,101.0478,31.3488,6.9333,0.00491,3.8575,1.3709,0.25141,0.28681,0.15408,0.22608,0.2626,0.27186,0.22085,0.31054,0.4244,0.5581,0.74443,224.099,0.0006,0.88555,0.32345,0.96556,-0.12826,5.9467,0.00438,0.78216,13.943,3.9118,AD,AD,AD,NAD,AD,NAD,NAD,NAD,NAD,NAD
55073.jpg,0.14093,0.03596,0.68749,0.19613,0.35724,0.21885,0.01239,15.3686,3.5918,0.00699,170.5971,11.8139,0.00325,6.5241,1.0658,90.5539,56.1813,79.9694,50.7295,36.5781,42.5584,0.00321,6.5067,1.063,0.0035,1.7239,0.57577,0.0083,86.3192,7.4627,78.188,51.0808,7.3918,0.00352,1.6891,0.55779,0.28128,0.28939,0.21257,0.2713,0.30942,0.2566,0.22105,0.31156,0.33923,0.54383,0.96811,804.6928,0.00014,0.84563,0.15612,0.85804,-0.17619,13.1742,0.0063,0.18183,33.8707,7.6647,AD,AD,AD,AD,NAD,AD,AD,NAD,NAD,NAD
58060.jpg,0.21273,0.21631,0.50626,0.25157,0.27569,0.25591,0.01161,31.1566,4.9298,0.00771,87.1052,8.4928,0.00956,161.6984,11.7227,69.6968,65.7504,54.4429,54.1902,34.8526,38.2746,0.00899,165.3058,11.8056,0.01083,145.5981,11.0328,0.01035,63.0684,7.0375,56.7475,55.1098,6.6836,0.01047,154.6242,11.4098,0.22762,0.25768,0.1633,0.23139,0.26909,0.21686,0.17601,0.28541,0.59256,0.46753,0.98885,933.1553,0.01464,0.84651,0.30147,0.81369,-0.18453,-16.2552,0.00697,0.06058,38.944,8.5528,AD,AD,AD,AD,NAD,AD,NAD,NAD,NAD,NAD
62096.jpg,0.24894,0.1159,0.24876,0.12576,0.57192,0.3527,0.01393,87.4681,7.9721,0.00662,4.9846,1.8098,0.01462,183.9361,12.6549,139.5996,95.8389,144.2403,89.3484,118.1014,78.2774,0.01373,186.2622,12.7448,0.01075,108.1376,8.9904,0.00715,17.7437,3.6875,139.8715,89.9032,6.4126,0.00941,48.8,6.0316,0.16226,0.27416,0.09169,0.26093,0.30561,0.3585,0.21751,0.28642,0.39536,0.56075,0.84178,314.0017,0.00555,0.98057,0.42638,0.80132,-0.11135,-5.4366,0.00414,0.53966,10.8248,6.5112,AD,AD,AD,AD,AD,AD,AD,AD,AD,NAD
65033.jpg,0.30947,0.10661,0.50094,0.19618,0.39382,0.19536,0.00774,8.241,2.465,0.0032,2.3004,0.6586,0.00324,4.1282,0.69692,69.4886,44.9096,100.0483,49.8171,53.0274,37.9625,0.00451,9.2276,1.9579,0.00327,6.4165,0.97672,0.0057,4.273,1.5197,85.5386,45.5851,7.2502,0.00394,11.0062,1.6816,0.21979,0.28324,0.18887,0.29971,0.43606,0.29504,0.20456,0.29325,0.34733,0.46936,0.88025,520.7869,0.00048,0.87471,0.1886,0.88735,-0.14712,-9.3313,0.00556,0.42351,23.1425,6.4159,AD,AD,AD,NAD,AD,AD,AD,AD,NAD,NAD
66053.jpg,0.1374,0.07757,0.50126,0.17602,0.34284,0.21493,0.01116,17.8302,3.7061,0.00395,4.1556,1.1555,0.00339,4.9061,1.0458,86.9508,55.1016,73.3598,42.3399,44.5477,33.4707,0.00327,3.7825,0.84632,0.00414,4.6395,1.1521,0.00556,4.2979,1.4992,74.1395,44.7421,7.2218,0.00413,9.1211,1.6081,0.19018,0.24745,0.17853,0.32335,0.49104,0.36531,0.22476,0.26604,0.31684,0.41222,0.7717,182.3513,0.00078,0.95444,0.29224,0.89997,-0.13136,-7.6911,0.00535,0.32227,22.5431,6.4046,AD,AD,AD,NAD,AD,NAD,NAD,NAD,NAD,NAD
69015.jpg,0.21884,0.30038,0.43097,0.28019,0.28667,0.17398,0.00903,52.5549,5.888,0.00511,74.6786,7.4645,0.00486,62.4097,5.718,71.0775,44.3454,59.5397,40.8694,46.9985,41.3226,0.00522,82.0611,6.9345,0.00611,90.8657,7.6234,0.00681,59.3923,6.2271,61.5679,41.1785,7.0102,0.00585,92.823,7.5889,0.13787,0.19946,0.17107,0.33035,0.57583,0.38338,0.22708,0.21544,0.34961,0.32255,0.72198,134.311,0.00455,0.9604,0.32353,0.87567,-0.10095,7.7883,0.00569,0.1502,22.321,7.3908,AD,AD,AD,AD,AD,AD,AD,AD,AD,NAD
69020.jpg,0.25724,0.22916,0.27841,0.15168,0.42175,0.13327,0.00874,15.2679,3.3851,0.00414,1.9374,0.62384,0.00492,3.8801,1.4693,98.4875,35.8224,103.6335,31.5068,80.9536,37.3127,0.00479,4.1469,1.5196,0.00515,3.7162,1.4313,0.00469,4.0301,1.4814,99.5074,32.727,6.9711,0.00506,3.9896,1.4976,0.29412,0.2999,0.20827,0.24457,0.30338,0.26542,0.22974,0.30863,0.32456,0.55181,0.7894,238.4756,0.00024,0.88879,0.17274,0.9564,-0.13564,-6.8692,0.00512,0.83093,18.4655,4.8817,AD,AD,AD,NAD,AD,NAD,NAD,NAD,NAD,NAD
69040.jpg,0.09622,0.20924,0.40001,0.13953,0.40221,0.13494,0.01519,31.2682,5.0913,0.00516,3.1538,1.2694,0.00428,2.3482,0.88161,102.5635,34.4107,74.8817,29.5657,64.17,28.3918,0.00428,2.348,0.88156,0.00497,2.9889,1.1733,0.0052,3.1174,1.2386,81.9365,30.6366,6.9517,0.00479,2.8129,1.1046,0.17451,0.24241,0.16091,0.31367,0.60046,0.3805,0.23447,0.23462,0.21083,0.35594,0.82876,358.3317,0.00025,0.80899,0.19716,0.9449,-0.14798,-9.1231,0.00511,0.4162,23.0088,5.1012,AD,AD,AD,AD,AD,NAD,NAD,NAD,NAD,NAD
76053.jpg,0.26736,0.15247,0.20908,0.13625,0.45519,0.16486,0.00738,8.4564,2.3198,0.00521,5.911,1.7112,0.00354,1.4023,0.21716,110.9502,43.2395,111.1617,39.5837,94.368,37.3947,0.00341,1.3198,0.14499,0.00372,1.4921,0.36075,0.00415,2.4941,0.74809,109.1791,39.5952,7.2401,0.00368,1.4756,0.33344,0.20868,0.28616,0.19118,0.31424,0.40356,0.35425,0.24626,0.28944,0.29977,0.46543,0.67691,129.987,0.00033,0.95856,0.28872,0.92307,-0.09995,-4.4639,0.00394,0.93714,11.2618,4.4997,AD,NAD,NAD,NAD,NAD,NAD,NAD,NAD,NAD,NAD
78004.jpg,0.19865,0.16837,0.21051,0.14899,0.47948,0.28685,0.00927,12.2805,3.0805,0.00525,9.9979,1.9617,0.00253,67.6581,6.4296,120.2329,72.5029,116.3736,72.5625,102.9296,68.0998,0.00247,64.0723,6.1704,0.00245,76.9415,6.4833,0.00289,31.1849,3.1973,115.9872,71.8419,7.7812,0.00266,101.787,7.9014,0.19296,0.30419,0.11668,0.23677,0.43937,0.31269,0.17903,0.32016,0.39525,0.46793,0.86402,267.0157,0.00122,0.97415,0.34985,0.81448,-0.09768,6.1393,0.00398,0.93082,23.2174,7.3563,AD,AD,AD,AD,AD,AD,AD,AD,AD,NAD
8023.jpg,0.17506,0.13741,0.19059,0.11221,0.47675,0.13508,0.00947,13.6037,3.2192,0.00534,2.6195,1.0819,0.00457,2.5374,0.94947,119.9676,35.3538,115.4444,29.8325,99.4083,32.1576,0.00436,2.1525,0.81515,0.00508,3.032,1.1505,0.00457,2.5883,0.92251,114.9644,31.2849,6.9318,0.00482,2.6887,1.0219,0.07028,0.11283,0.12889,0.37759,0.6963,0.47599,0.21065,0.12898,0.12457,0.18766,0.66748,88.4766,0.00063,0.95481,0.33106,0.95916,-0.08056,-3.9072,0.00409,0.95129,9.2519,3.6629,AD,AD,AD,AD,NAD,AD,NAD,NAD,NAD,NAD
85048.jpg,0.32401,0.34056,0.18662,0.11546,0.62427,0.24001,0.00592,12.3603,2.9045,0.0055,2.8693,1.181,0.00524,167.5292,11.6442,153.9972,64.4241,141.7812,62.1637,133.7042,56.7008,0.00363,111.4348,8.5784,0.00375,80.1639,6.8126,0.00243,2.8976,0.21823,144.5158,61.0166,7.5874,0.00301,13.8356,2.2793,0.1487,0.24938,0.16376,0.32436,0.5837,0.36962,0.21709,0.26063,0.23206,0.37072,0.80574,172.8401,0.00048,0.97679,0.26721,0.93307,-0.08709,-5.2602,0.00445,0.30587,13.3345,6.8354,AD,AD,AD,AD,AD,AD,AD,AD,AD,NAD
86000.jpg,0.47179,0.28352,0.44372,0.27231,0.50198,0.19464,0.0107,88.6295,8.4077,0.00329,7.9822,1.6313,0.00336,3.6068,1.1239,93.8594,62.8769,96.0117,47.0465,100.491,44.2321,0.00365,13.6599,2.9277,0.00407,4.5965,1.4666,0.00401,3.0063,0.89424,95.8797,42.9542,7.1788,0.00443,4.5996,1.5344,0.18321,0.25765,0.10683,0.25242,0.45599,0.3298,0.18088,0.28923,0.44212,0.44316,0.91102,504.9081,0.00094,0.86332,0.36522,0.91388,-0.12898,7.8308,0.00465,0.72767,13.8289,5.5004,AD,AD,AD,AD,AD,NAD,AD,AD,NAD,NAD
86016.jpg,0.35896,0.1186,0.07047,0.06391,0.61879,0.16892,0.01175,30.1819,4.6258,0.01318,20.5144,4.2631,0.00347,2.0896,0.61411,149.6597,44.5732,157.6784,43.1201,152.1124,44.4284,0.00356,2.4544,0.80309,0.00346,2.0868,0.6151,0.00336,2.0838,0.56138,154.6551,43.5622,7.373,0.00348,2.2238,0.67428,0.34387,0.31832,0.17816,0.17378,0.1848,0.17798,0.19335,0.32513,0.3623,0.61506,0.93901,776.263,0.00009,0.79568,0.11325,0.9573,-0.16104,-7.0318,0.00461,0.21309,17.816,4.2621,NAD,AD,AD,NAD,AD,NAD,NAD,AD,AD,NAD
86068.jpg,0.35622,0.23634,0.17523,0.12004,0.5148,0.11777,0.00733,11.2699,2.8006,0.00571,3.6755,1.4223,0.00506,3.3725,1.2832,121.2559,38.1873,124.356,32.7356,119.1966,27.6531,0.00462,3.6573,1.3149,0.00475,3.392,1.2132,0.00518,3.3148,1.2428,122.8343,33.0996,6.9419,0.0048,3.432,1.2356,0.29022,0.29392,0.21626,0.23979,0.24425,0.22893,0.22443,0.31215,0.37096,0.57238,0.74263,267.4922,0.00027,0.87773,0.19512,0.95302,-0.13043,-5.3433,0.00429,0.96845,11.7147,3.911,AD,AD,AD,AD,AD,NAD,AD,NAD,NAD,NAD
87046.jpg,0.16823,0.09478,0.20009,0.09114,0.5717,0.2136,0.00954,16.5038,3.455,0.00619,4.1068,1.5621,0.00309,30.4757,3.2243,143.6609,55.3801,140.0646,53.4339,118.631,47.7104,0.00251,10.3701,1.1952,0.00318,8.978,1.6171,0.003,2.1386,0.55413,138.6953,53.1054,7.6039,0.00271,2.2572,0.44901,0.12069,0.159,0.14803,0.371,0.66836,0.41127,0.20826,0.17713,0.17735,0.28026,0.87455,306.5305,0.00026,0.9457,0.26114,0.92816,-0.10906,-5.7896,0.00442,0.51862,13.2707,6.0392,AD,AD,AD,AD,AD,AD,AD,AD,AD,NAD
89072.jpg,0.25187,0.13084,0.19263,0.07593,0.45416,0.21072,0.00849,13.921,3.1167,0.00733,6.7367,2.1563,0.00315,3.7904,0.71312,109.6051,54.8502,114.0932,53.7258,96.9315,44.7939,0.00287,3.6665,0.52075,0.0033,4.6425,0.99224,0.0037,2.7315,0.65378,110.7971,52.7022,7.4053,0.00325,4.4115,0.88959,0.24001,0.27399,0.16617,0.2729,0.3988,0.31468,0.22975,0.29076,0.34271,0.50239,0.81805,253.4254,0.00036,0.95436,0.27956,0.9121,-0.11442,6.8761,0.00474,0.88373,13.9782,6.5637,AD,AD,AD,NAD,NAD,NAD,NAD,NAD,NAD,NAD
97033.jpg,0.48761,0.16252,0.24507,0.18497,0.58696,0.29538,0.01388,41.4624,5.73,0.00419,4.8107,1.3173,0.00761,224.0198,14.4772,127.5275,76.621,139.5847,77.5683,145.8841,78.8789,0.0024,4.9453,1.5952,0.00552,195.7253,13.1292,0.0072,209.5442,13.769,136.6975,77.0493,7.6999,0.00317,41.8871,5.2696,0.19546,0.29337,0.16297,0.31787,0.36924,0.31564,0.21752,0.28844,0.32928,0.52271,0.94643,412.9501,0.00063,0.96522,0.2937,0.86916,-0.11341,-5.8113,0.00462,0.42712,18.7375,8.1248,AD,AD,AD,AD,AD,AD,AD,AD,AD,NAD
